ID Transação;Data e Hora;Tipo;Status;Parcela;Bandeira;Valor Bruto;Valor Taxa;Valor Antec.;Valor Liquido;Data Pagamento
996369008;21/03/2024 - 16:36:32;Crédito;Pago;1/1;Mastercard;20;"0,29";0;"19,71";22/04/2024
996423108;21/03/2024 - 17:12:58;Crédito;Pago;1/1;Mastercard;"24,03";"0,35";0;"23,68";22/04/2024
996457996;21/03/2024 - 17:33:26;Crédito;Pago;1/1;Mastercard;"233,07";"3,38";0;"229,69";22/04/2024
996543920;21/03/2024 - 18:23:10;Crédito;Pago;1/1;Mastercard;50;"0,72";0;"49,28";22/04/2024
996036716;21/03/2024 - 11:56:34;Crédito;Pago;1/1;Mastercard;50;"0,72";0;"49,28";22/04/2024
996083552;21/03/2024 - 12:31:14;Crédito;Pago;1/1;Mastercard;50;"0,72";0;"49,28";22/04/2024
995927558;21/03/2024 - 10:21:40;Crédito;Pago;1/1;Mastercard;25;"0,36";0;"24,64";22/04/2024
995719010;21/03/2024 - 06:40:09;Crédito;Pago;1/1;Mastercard;20;"0,29";0;"19,71";22/04/2024
995720928;21/03/2024 - 06:43:20;Crédito;Pago;1/1;Mastercard;100;"1,45";0;"98,55";22/04/2024
995726996;21/03/2024 - 06:52:23;Crédito;Pago;1/1;Mastercard;"28,08";"0,41";0;"27,67";22/04/2024
995765262;21/03/2024 - 07:38:18;Crédito;Pago;1/1;Mastercard;50;"0,72";0;"49,28";22/04/2024
995782766;21/03/2024 - 07:56:39;Crédito;Pago;1/1;Mastercard;"42,27";"0,61";0;"41,66";22/04/2024
995845238;21/03/2024 - 09:02:31;Crédito;Pago;1/1;Mastercard;"215,94";"3,13";0;"212,81";22/04/2024
966042875;21/03/2024 - 17:39:02;Crédito;Pago;1/1;Mastercard;100;"1,45";0;"98,55";22/04/2024
966219859;21/03/2024 - 19:45:18;Crédito;Pago;1/1;Mastercard;200;"2,9";0;"197,1";22/04/2024
966239569;21/03/2024 - 20:05:12;Crédito;Pago;1/3;Mastercard;"184,09";"3,77";0;"180,32";22/04/2024
966242301;21/03/2024 - 20:08:04;Crédito;Pago;1/1;Mastercard;50;"0,72";0;"49,28";22/04/2024
966261029;21/03/2024 - 20:29:51;Crédito;Pago;1/1;Mastercard;50;"0,72";0;"49,28";22/04/2024
965833097;21/03/2024 - 14:52:46;Crédito;Pago;1/1;Mastercard;20;"0,29";0;"19,71";22/04/2024
965858995;21/03/2024 - 15:17:33;Crédito;Pago;1/1;Mastercard;50;"0,72";0;"49,28";22/04/2024
965870409;21/03/2024 - 15:28:20;Crédito;Pago;1/1;Mastercard;150;"2,18";0;"147,82";22/04/2024
965876547;21/03/2024 - 15:34:02;Crédito;Pago;1/1;Mastercard;20;"0,29";0;"19,71";22/04/2024
965352853;21/03/2024 - 07:23:00;Crédito;Pago;1/1;Mastercard;"34,9";"0,51";0;"34,39";22/04/2024
965358607;21/03/2024 - 07:29:38;Crédito;Pago;1/1;Mastercard;50;"0,72";0;"49,28";22/04/2024
965344985;21/03/2024 - 07:12:50;Crédito;Pago;1/1;Mastercard;40;"0,58";0;"39,42";22/04/2024
965333089;21/03/2024 - 06:57:17;Crédito;Pago;1/1;Mastercard;30;"0,44";0;"29,56";22/04/2024
903632031;22/01/2024 - 17:47:25;Crédito;Pago;3/3;Mastercard;"105,8";"2,17";0;"103,63";22/04/2024
995951041;19/04/2024 - 07:01:23;Débito;Pago;1/1;Visa;20;"0,14";0;"19,86";22/04/2024
995996203;19/04/2024 - 07:57:24;Débito;Pago;1/1;Visa;30;"0,21";0;"29,79";22/04/2024
996040251;19/04/2024 - 08:46:45;Débito;Pago;1/1;Visa;30;"0,21";0;"29,79";22/04/2024
996044067;19/04/2024 - 08:50:45;Débito;Pago;1/1;Visa;30;"0,21";0;"29,79";22/04/2024
996114167;19/04/2024 - 10:00:41;Débito;Pago;1/1;Visa;150;"1,05";0;"148,95";22/04/2024
1027878546;19/04/2024 - 07:14:23;Débito;Pago;1/1;Visa;50;"0,35";0;"49,65";22/04/2024
1028033388;19/04/2024 - 10:02:08;Débito;Pago;1/1;Visa;"114,9";"0,8";0;"114,1";22/04/2024
1028036612;19/04/2024 - 10:04:57;Débito;Pago;1/1;Visa;100;"0,7";0;"99,3";22/04/2024
996095883;19/04/2024 - 09:43:31;Débito;Pago;1/1;Visa;50;"0,35";0;"49,65";22/04/2024
1028040390;19/04/2024 - 10:08:13;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";22/04/2024
1028042394;19/04/2024 - 10:09:59;Débito;Pago;1/1;Mastercard;15;"0,1";0;"14,9";22/04/2024
1027907390;19/04/2024 - 07:49:04;Débito;Pago;1/1;Mastercard;15;"0,1";0;"14,9";22/04/2024
1027989578;19/04/2024 - 09:20:30;Débito;Pago;1/1;Mastercard;30;"0,21";0;"29,79";22/04/2024
1028014388;19/04/2024 - 09:44:35;Débito;Pago;1/1;Mastercard;"333,03";"2,33";0;"330,7";22/04/2024
1028015660;19/04/2024 - 09:45:46;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";22/04/2024
1028020682;19/04/2024 - 09:50:21;Débito;Pago;1/1;Mastercard;20;"0,14";0;"19,86";22/04/2024
996137653;19/04/2024 - 10:22:27;Débito;Pago;1/1;Mastercard;30;"0,21";0;"29,79";22/04/2024
996150209;19/04/2024 - 10:33:55;Débito;Pago;1/1;Mastercard;20;"0,14";0;"19,86";22/04/2024
1027876416;19/04/2024 - 07:11:39;Débito;Pago;1/1;Mastercard;20;"0,14";0;"19,86";22/04/2024
996069833;19/04/2024 - 09:17:21;Débito;Pago;1/1;Mastercard;70;"0,49";0;"69,51";22/04/2024
996088367;19/04/2024 - 09:36:21;Débito;Pago;1/1;Mastercard;"190,89";"1,34";0;"189,55";22/04/2024
996006177;19/04/2024 - 08:09:11;Débito;Pago;1/1;Mastercard;"96,16";"0,67";0;"95,49";22/04/2024
996027713;19/04/2024 - 08:33:20;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";22/04/2024
996031519;19/04/2024 - 08:37:29;Débito;Pago;1/1;Mastercard;100;"0,7";0;"99,3";22/04/2024
995969265;19/04/2024 - 07:24:53;Débito;Pago;1/1;Mastercard;20;"0,14";0;"19,86";22/04/2024
995930665;19/04/2024 - 06:26:32;Débito;Pago;1/1;Mastercard;50;"0,35";0;"49,65";22/04/2024
995933733;19/04/2024 - 06:33:12;Débito;Pago;1/1;Mastercard;"34,9";"0,24";0;"34,66";22/04/2024
967673223;23/03/2024 - 09:38:32;Crédito;Pago;1/1;Elo;200;"3,7";0;"196,3";22/04/2024
998592348;23/03/2024 - 13:14:20;Crédito;Pago;1/1;Elo;"200,24";"3,7";0;"196,54";22/04/2024
968330641;23/03/2024 - 17:20:50;Crédito;Pago;1/1;Elo;"99,78";"1,85";0;"97,93";22/04/2024
966274889;21/03/2024 - 20:47:28;Crédito;Pago;1/1;Elo;30;"0,56";0;"29,44";22/04/2024
995959648;21/03/2024 - 10:52:08;Crédito;Pago;1/1;Elo;"119,04";"2,2";0;"116,84";22/04/2024
966181155;21/03/2024 - 19:11:02;Crédito;Pago;1/1;Elo;50;"0,92";0;"49,08";22/04/2024
996119454;21/03/2024 - 12:58:11;Crédito;Pago;1/1;Elo;50;"0,92";0;"49,08";22/04/2024
996316324;21/03/2024 - 15:56:31;Crédito;Pago;1/1;Elo;15;"0,28";0;"14,72";22/04/2024
967094065;22/03/2024 - 17:12:38;Crédito;Pago;1/1;Elo;369;"6,83";0;"362,17";22/04/2024
967158805;22/03/2024 - 17:51:50;Crédito;Pago;1/1;Elo;"71,85";"1,33";0;"70,52";22/04/2024
997279260;22/03/2024 - 13:17:17;Crédito;Pago;1/1;Elo;10;"0,18";0;"9,82";22/04/2024
997499750;22/03/2024 - 16:17:35;Crédito;Pago;1/1;Elo;10;"0,18";0;"9,82";22/04/2024
997926280;22/03/2024 - 21:19:39;Crédito;Pago;1/1;Elo;50;"0,92";0;"49,08";22/04/2024
996107513;19/04/2024 - 09:54:24;Débito;Pago;1/1;Elo;50;"0,52";0;"49,48";22/04/2024
995890324;21/03/2024 - 09:46:15;Crédito;Pago;1/1;American Express;"48,85";"1,32";0;"47,53";22/04/2024
997044222;22/03/2024 - 10:16:11;Crédito;Pago;1/1;Hipercard;"196,98";"2,86";0;"194,12";22/04/2024
930483880;24/01/2024 - 21:11:59;Crédito;Pago;3/3;Visa;"126,13";"2,59";0;"123,54";23/04/2024
968739447;24/03/2024 - 08:28:16;Crédito;Pago;1/1;Visa;100;"1,45";0;"98,55";23/04/2024
968750937;24/03/2024 - 08:46:14;Crédito;Pago;1/1;Visa;"40,7";"0,59";0;"40,11";23/04/2024
968770853;24/03/2024 - 09:12:49;Crédito;Pago;1/1;Visa;"162,32";"2,35";0;"159,97";23/04/2024
969013353;24/03/2024 - 12:27:11;Crédito;Pago;1/1;Visa;100;"1,45";0;"98,55";23/04/2024
999326792;24/03/2024 - 07:38:30;Crédito;Pago;1/1;Visa;"193,91";"2,81";0;"191,1";23/04/2024
999474578;24/03/2024 - 10:33:44;Crédito;Pago;1/1;Visa;50;"0,72";0;"49,28";23/04/2024
999821686;24/03/2024 - 15:35:14;Crédito;Pago;1/1;Visa;15;"0,22";0;"14,78";23/04/2024
999875282;24/03/2024 - 16:42:14;Crédito;Pago;1/1;Mastercard;44;"0,64";0;"43,36";23/04/2024
999880274;24/03/2024 - 16:48:54;Crédito;Pago;1/1;Mastercard;70;"1,02";0;"68,98";23/04/2024
999586790;24/03/2024 - 11:50:17;Crédito;Pago;1/1;Mastercard;"130,26";"1,89";0;"128,37";23/04/2024
999412770;24/03/2024 - 09:39:45;Crédito;Pago;1/1;Mastercard;"178,85";"2,59";0;"176,26";23/04/2024
999471562;24/03/2024 - 10:31:26;Crédito;Pago;1/1;Mastercard;170;"2,46";0;"167,54";23/04/2024
969161055;24/03/2024 - 15:11:03;Crédito;Pago;1/1;Mastercard;"143,02";"2,07";0;"140,95";23/04/2024
969179733;24/03/2024 - 15:37:24;Crédito;Pago;1/1;Mastercard;100;"1,45";0;"98,55";23/04/2024
969049085;24/03/2024 - 12:57:01;Crédito;Pago;1/1;Mastercard;100;"1,45";0;"98,55";23/04/2024
969066755;24/03/2024 - 13:14:15;Crédito;Pago;1/1;Mastercard;60;"0,87";0;"59,13";23/04/2024
969115595;24/03/2024 - 14:09:47;Crédito;Pago;1/1;Mastercard;30;"0,44";0;"29,56";23/04/2024
969125763;24/03/2024 - 14:23:03;Crédito;Pago;1/1;Mastercard;100;"1,45";0;"98,55";23/04/2024
968913275;24/03/2024 - 11:18:03;Crédito;Pago;1/1;Mastercard;50;"0,72";0;"49,28";23/04/2024
968954899;24/03/2024 - 11:46:16;Crédito;Pago;1/1;Mastercard;"240,17";"3,48";0;"236,69";23/04/2024
968996091;24/03/2024 - 12:14:19;Crédito;Pago;1/1;Mastercard;100;"1,45";0;"98,55";23/04/2024
968782499;24/03/2024 - 09:26:14;Crédito;Pago;1/1;Mastercard;"74,9";"1,09";0;"73,81";23/04/2024
968805201;24/03/2024 - 09:50:37;Crédito;Pago;1/2;Mastercard;"50,7";"1,04";0;"49,66";23/04/2024
968898437;24/03/2024 - 11:07:45;Crédito;Pago;1/1;Mastercard;"257,6";"3,74";0;"253,86";23/04/2024
905543007;24/01/2024 - 17:31:50;Crédito;Pago;3/3;Mastercard;"96,66";"1,98";0;"94,68";23/04/2024
968755563;24/03/2024 - 08:53:05;Crédito;Pago;1/1;Elo;100;"1,85";0;"98,15";23/04/2024
969136867;24/03/2024 - 14:37:06;Crédito;Pago;1/1;Elo;25;"0,46";0;"24,54";23/04/2024
999608738;24/03/2024 - 12:04:34;Crédito;Pago;1/1;Elo;"243,93";"4,51";0;"239,42";23/04/2024
968903027;24/03/2024 - 11:11:04;Crédito;Pago;1/1;American Express;50;"1,35";0;"48,65";23/04/2024
907150515;26/01/2024 - 11:51:49;Crédito;Pago;3/3;Visa;"151,7";"3,11";"0,07";"148,52";24/04/2024
970982914;29/02/2024 - 08:25:43;Crédito;Pago;2/3;Visa;75;"1,54";"0,17";"73,29";24/04/2024
969543789;25/03/2024 - 07:09:35;Crédito;Pago;1/1;Visa;50;"0,72";0;"49,28";24/04/2024
969544585;25/03/2024 - 07:10:26;Crédito;Pago;1/1;Visa;"131,33";"1,9";0;"129,43";24/04/2024
969559351;25/03/2024 - 07:28:40;Crédito;Pago;1/1;Visa;"14,82";"0,21";0;"14,61";24/04/2024
969566839;25/03/2024 - 07:37:43;Crédito;Pago;1/1;Visa;120;"1,74";0;"118,26";24/04/2024
969717177;25/03/2024 - 10:24:00;Crédito;Pago;1/1;Visa;150;"2,18";0;"147,82";24/04/2024
969786543;25/03/2024 - 11:32:50;Crédito;Pago;1/1;Visa;100;"1,45";0;"98,55";24/04/2024
969827715;25/03/2024 - 12:09:06;Crédito;Pago;1/1;Visa;"140,94";"2,04";0;"138,9";24/04/2024
969835757;25/03/2024 - 12:15:57;Crédito;Pago;1/1;Visa;30;"0,44";0;"29,56";24/04/2024
969958679;25/03/2024 - 14:10:21;Crédito;Pago;1/1;Visa;40;"0,58";0;"39,42";24/04/2024
969998009;25/03/2024 - 14:53:02;Crédito;Pago;1/1;Visa;20;"0,29";0;"19,71";24/04/2024
970020437;25/03/2024 - 15:15:43;Crédito;Pago;1/1;Visa;"236,46";"3,43";0;"233,03";24/04/2024
970083517;25/03/2024 - 16:17:37;Crédito;Pago;1/1;Visa;"5,79";"0,08";0;"5,71";24/04/2024
970126187;25/03/2024 - 16:52:55;Crédito;Pago;1/1;Visa;30;"0,44";0;"29,56";24/04/2024
970144845;25/03/2024 - 17:07:33;Crédito;Pago;1/1;Visa;"0,5";"0,01";0;"0,49";24/04/2024
970295073;25/03/2024 - 18:54:40;Crédito;Pago;1/1;Visa;30;"0,44";0;"29,56";24/04/2024
970349879;25/03/2024 - 19:50:34;Crédito;Pago;1/1;Visa;100;"1,45";0;"98,55";24/04/2024
1000202424;25/03/2024 - 06:47:02;Crédito;Pago;1/1;Visa;30;"0,44";0;"29,56";24/04/2024
1000246468;25/03/2024 - 07:44:07;Crédito;Pago;1/1;Visa;25;"0,36";0;"24,64";24/04/2024
1000280048;25/03/2024 - 08:23:40;Crédito;Pago;1/1;Visa;"275,26";"3,99";0;"271,27";24/04/2024
1000671130;25/03/2024 - 14:39:24;Crédito;Pago;1/1;Visa;50;"0,72";0;"49,28";24/04/2024
1000746960;25/03/2024 - 15:51:56;Crédito;Pago;1/1;Visa;"123,1";"1,78";0;"121,32";24/04/2024
970471333;26/03/2024 - 06:44:24;Crédito;Pago;1/1;Visa;100;"1,45";"0,05";"98,5";24/04/2024
970528679;26/03/2024 - 08:02:01;Crédito;Pago;1/1;Visa;50;"0,72";"0,02";"49,26";24/04/2024
970887191;26/03/2024 - 13:48:19;Crédito;Pago;1/1;Visa;"228,18";"3,31";"0,1";"224,77";24/04/2024
971081819;26/03/2024 - 16:50:09;Crédito;Pago;1/1;Visa;"189,63";"2,75";"0,09";"186,79";24/04/2024
971198195;26/03/2024 - 18:08:45;Crédito;Pago;1/1;Visa;50;"0,72";"0,02";"49,26";24/04/2024
971202025;26/03/2024 - 18:11:21;Crédito;Pago;1/1;Visa;"31,27";"0,45";"0,01";"30,81";24/04/2024
971234705;26/03/2024 - 18:35:16;Crédito;Pago;1/1;Visa;"247,23";"3,58";"0,11";"243,54";24/04/2024
971316213;26/03/2024 - 19:52:27;Crédito;Pago;1/1;Visa;"200,57";"2,91";"0,09";"197,57";24/04/2024
1001221760;26/03/2024 - 07:20:00;Crédito;Pago;1/1;Visa;40;"0,58";"0,02";"39,4";24/04/2024
971170401;26/03/2024 - 17:49:59;Crédito;Pago;1/1;Visa;50;"0,72";"0,02";"49,26";24/04/2024
1001493656;26/03/2024 - 11:56:50;Crédito;Pago;1/1;Visa;90;"1,3";"0,04";"88,66";24/04/2024
1001594180;26/03/2024 - 13:17:48;Crédito;Pago;1/1;Visa;80;"1,16";"0,04";"78,8";24/04/2024
1001429116;26/03/2024 - 11:00:28;Crédito;Pago;1/1;Visa;"204,1";"2,96";"0,09";"201,05";24/04/2024
1001450398;26/03/2024 - 11:19:25;Crédito;Pago;1/1;Visa;100;"1,45";"0,05";"98,5";24/04/2024
1001748956;26/03/2024 - 15:47:23;Crédito;Pago;1/1;Visa;"62,9";"0,91";"0,03";"61,96";24/04/2024
1001799042;26/03/2024 - 16:28:01;Crédito;Pago;1/1;Visa;20;"0,29";"0,01";"19,7";24/04/2024
1001815276;26/03/2024 - 16:40:19;Crédito;Pago;1/1;Visa;"236,7";"3,43";"0,11";"233,16";24/04/2024
1001826134;26/03/2024 - 16:48:20;Crédito;Pago;1/1;Visa;"52,11";"0,76";"0,02";"51,33";24/04/2024
1002134670;26/03/2024 - 21:10:38;Crédito;Pago;1/1;Visa;60;"0,87";"0,03";"59,1";24/04/2024
1002135988;26/03/2024 - 21:12:38;Crédito;Pago;1/1;Visa;10;"0,14";0;"9,86";24/04/2024
971509419;27/03/2024 - 08:01:21;Crédito;Pago;1/1;Visa;30;"0,44";"0,03";"29,53";24/04/2024
1002045110;26/03/2024 - 19:18:44;Crédito;Pago;1/1;Visa;500;"7,25";"0,23";"492,52";24/04/2024
1002045606;26/03/2024 - 19:19:16;Crédito;Pago;1/1;Visa;"351,27";"5,09";"0,16";"346,02";24/04/2024
971478511;27/03/2024 - 07:23:21;Crédito;Pago;1/1;Visa;40;"0,58";"0,04";"39,38";24/04/2024
971482309;27/03/2024 - 07:28:27;Crédito;Pago;1/1;Visa;20;"0,29";"0,02";"19,69";24/04/2024
972212671;27/03/2024 - 18:04:31;Crédito;Pago;1/1;Visa;20;"0,29";"0,02";"19,69";24/04/2024
972228253;27/03/2024 - 18:14:07;Crédito;Pago;1/1;Visa;150;"2,18";"0,14";"147,68";24/04/2024
972243251;27/03/2024 - 18:24:00;Crédito;Pago;1/1;Visa;"92,67";"1,34";"0,08";"91,25";24/04/2024
972271385;27/03/2024 - 18:44:13;Crédito;Pago;1/1;Visa;100;"1,45";"0,09";"98,46";24/04/2024
972275777;27/03/2024 - 18:47:24;Crédito;Pago;1/1;Visa;100;"1,45";"0,09";"98,46";24/04/2024
972349255;27/03/2024 - 19:52:27;Crédito;Pago;1/1;Visa;"178,22";"2,58";"0,16";"175,48";24/04/2024
972350153;27/03/2024 - 19:53:25;Crédito;Pago;1/1;Visa;30;"0,44";"0,03";"29,53";24/04/2024
1002242888;27/03/2024 - 07:11:55;Crédito;Pago;1/1;Visa;200;"2,9";"0,18";"196,92";24/04/2024
1002306062;27/03/2024 - 08:23:26;Crédito;Pago;1/1;Visa;30;"0,44";"0,03";"29,53";24/04/2024
1002319880;27/03/2024 - 08:38:49;Crédito;Pago;1/1;Visa;100;"1,45";"0,09";"98,46";24/04/2024
1002342398;27/03/2024 - 09:02:10;Crédito;Pago;1/1;Visa;50;"0,72";"0,05";"49,23";24/04/2024
1002695522;27/03/2024 - 13:56:39;Crédito;Pago;1/1;Visa;"37,75";"0,55";"0,03";"37,17";24/04/2024
1002698716;27/03/2024 - 13:59:29;Crédito;Pago;1/1;Visa;"30,46";"0,44";"0,03";"29,99";24/04/2024
1002699184;27/03/2024 - 13:59:52;Crédito;Pago;1/1;Visa;20;"0,29";"0,02";"19,69";24/04/2024
1002770088;27/03/2024 - 15:05:23;Crédito;Pago;1/1;Visa;10;"0,14";"0,01";"9,85";24/04/2024
1002791718;27/03/2024 - 15:24:04;Crédito;Pago;1/1;Visa;80;"1,16";"0,07";"78,77";24/04/2024
1002428482;27/03/2024 - 10:22:17;Crédito;Pago;1/1;Visa;20;"0,29";"0,02";"19,69";24/04/2024
1002670778;27/03/2024 - 13:35:41;Crédito;Pago;1/1;Visa;"36,94";"0,54";"0,03";"36,37";24/04/2024
1002923614;27/03/2024 - 17:03:30;Crédito;Pago;1/1;Visa;20;"0,29";"0,02";"19,69";24/04/2024
1003108694;27/03/2024 - 19:00:40;Crédito;Pago;1/1;Visa;30;"0,44";"0,03";"29,53";24/04/2024
1003205918;27/03/2024 - 20:35:09;Crédito;Pago;1/1;Visa;20;"0,29";"0,02";"19,69";24/04/2024
1003208406;27/03/2024 - 20:38:22;Crédito;Pago;1/1;Visa;"249,03";"3,61";"0,23";"245,19";24/04/2024
972503221;28/03/2024 - 06:40:54;Crédito;Pago;1/1;Visa;50;"0,72";"0,11";"49,17";24/04/2024
972506583;28/03/2024 - 06:46:53;Crédito;Pago;1/1;Visa;30;"0,44";"0,07";"29,49";24/04/2024
972512039;28/03/2024 - 06:56:28;Crédito;Pago;1/1;Visa;100;"1,45";"0,23";"98,32";24/04/2024
972965009;28/03/2024 - 13:22:08;Crédito;Pago;1/1;Visa;20;"0,29";"0,05";"19,66";24/04/2024
972986951;28/03/2024 - 13:39:54;Crédito;Pago;1/1;Visa;20;"0,29";"0,05";"19,66";24/04/2024
973064937;28/03/2024 - 14:43:37;Crédito;Pago;1/1;Visa;70;"1,02";"0,16";"68,82";24/04/2024
972520831;28/03/2024 - 07:09:46;Crédito;Pago;1/1;Visa;"55,35";"0,8";"0,13";"54,42";24/04/2024
973098123;28/03/2024 - 15:09:03;Crédito;Pago;1/1;Visa;50;"0,72";"0,11";"49,17";24/04/2024
973270243;28/03/2024 - 17:08:35;Crédito;Pago;1/1;Visa;50;"0,72";"0,11";"49,17";24/04/2024
973294749;28/03/2024 - 17:22:32;Crédito;Pago;1/1;Visa;100;"1,45";"0,23";"98,32";24/04/2024
1003744376;28/03/2024 - 12:40:30;Crédito;Pago;1/1;Visa;50;"0,72";"0,11";"49,17";24/04/2024
1003871982;28/03/2024 - 14:12:09;Crédito;Pago;1/3;Visa;"101,5";"2,08";"0,23";"99,19";24/04/2024
1004077130;28/03/2024 - 16:34:21;Crédito;Pago;1/1;Visa;100;"1,45";"0,23";"98,32";24/04/2024
1004078886;28/03/2024 - 16:35:17;Crédito;Pago;1/1;Visa;50;"0,72";"0,11";"49,17";24/04/2024
1004120424;28/03/2024 - 16:59:10;Crédito;Pago;1/1;Visa;"11,58";"0,17";"0,03";"11,38";24/04/2024
973995199;29/03/2024 - 11:08:58;Crédito;Pago;1/1;Visa;100;"1,45";"0,23";"98,32";24/04/2024
973997365;29/03/2024 - 11:10:24;Crédito;Pago;1/1;Visa;100;"1,45";"0,23";"98,32";24/04/2024
974022247;29/03/2024 - 11:29:29;Crédito;Pago;1/1;Visa;60;"0,87";"0,14";"58,99";24/04/2024
974038037;29/03/2024 - 11:41:09;Crédito;Pago;1/1;Visa;"41,57";"0,6";"0,09";"40,88";24/04/2024
974064495;29/03/2024 - 12:01:30;Crédito;Pago;1/1;Visa;120;"1,74";"0,27";"117,99";24/04/2024
974100339;29/03/2024 - 12:31:33;Crédito;Pago;1/1;Visa;50;"0,72";"0,11";"49,17";24/04/2024
973857455;29/03/2024 - 09:09:37;Crédito;Pago;1/1;Visa;30;"0,44";"0,07";"29,49";24/04/2024
974163891;29/03/2024 - 13:34:27;Crédito;Pago;1/1;Visa;70;"1,02";"0,16";"68,82";24/04/2024
974171417;29/03/2024 - 13:43:44;Crédito;Pago;1/1;Visa;30;"0,44";"0,07";"29,49";24/04/2024
1004712992;29/03/2024 - 07:47:19;Crédito;Pago;1/1;Visa;"69,8";"1,01";"0,16";"68,63";24/04/2024
1005033824;29/03/2024 - 12:24:18;Crédito;Pago;1/1;Visa;50;"0,72";"0,11";"49,17";24/04/2024
1005048466;29/03/2024 - 12:35:57;Crédito;Pago;1/1;Visa;50;"0,72";"0,11";"49,17";24/04/2024
1005082432;29/03/2024 - 13:06:22;Crédito;Pago;1/1;Visa;50;"0,72";"0,11";"49,17";24/04/2024
1005089800;29/03/2024 - 13:13:05;Crédito;Pago;1/1;Visa;30;"0,44";"0,07";"29,49";24/04/2024
1004706908;29/03/2024 - 07:35:32;Crédito;Pago;1/1;Visa;150;"2,18";"0,34";"147,48";24/04/2024
974602597;30/03/2024 - 06:54:45;Crédito;Pago;1/1;Visa;50;"0,72";"0,11";"49,17";24/04/2024
974735949;30/03/2024 - 09:28:19;Crédito;Pago;1/1;Visa;100;"1,45";"0,23";"98,32";24/04/2024
974742837;30/03/2024 - 09:33:12;Crédito;Pago;1/1;Visa;100;"1,45";"0,23";"98,32";24/04/2024
974618083;30/03/2024 - 07:28:51;Crédito;Pago;1/1;Visa;100;"1,45";"0,23";"98,32";24/04/2024
974676641;30/03/2024 - 08:41:35;Crédito;Pago;1/1;Visa;100;"1,45";"0,23";"98,32";24/04/2024
975022141;30/03/2024 - 12:04:15;Crédito;Pago;1/1;Visa;"92,31";"1,34";"0,21";"90,76";24/04/2024
975136219;30/03/2024 - 13:10:11;Crédito;Pago;1/1;Visa;100;"1,45";"0,23";"98,32";24/04/2024
975253355;30/03/2024 - 14:37:38;Crédito;Pago;1/1;Visa;100;"1,45";"0,23";"98,32";24/04/2024
975484045;30/03/2024 - 17:47:36;Crédito;Pago;1/1;Visa;"128,95";"1,87";"0,29";"126,79";24/04/2024
975580851;30/03/2024 - 19:10:34;Crédito;Pago;1/1;Visa;50;"0,72";"0,11";"49,17";24/04/2024
1006057756;30/03/2024 - 12:20:00;Crédito;Pago;1/1;Visa;100;"1,45";"0,23";"98,32";24/04/2024
975562451;30/03/2024 - 18:54:44;Crédito;Pago;1/1;Visa;70;"1,02";"0,16";"68,82";24/04/2024
974707499;30/03/2024 - 09:07:07;Crédito;Pago;1/1;Mastercard;60;"0,87";"0,14";"58,99";24/04/2024
975571663;30/03/2024 - 19:02:36;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,23";"98,32";24/04/2024
975572447;30/03/2024 - 19:03:18;Crédito;Pago;1/1;Mastercard;70;"1,02";"0,16";"68,82";24/04/2024
1006519928;30/03/2024 - 17:51:03;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,11";"49,17";24/04/2024
1006208156;30/03/2024 - 13:51:47;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,11";"49,17";24/04/2024
1006687942;30/03/2024 - 20:07:41;Crédito;Pago;1/1;Mastercard;10;"0,14";"0,02";"9,84";24/04/2024
1006062212;30/03/2024 - 12:22:20;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,23";"98,32";24/04/2024
1006144488;30/03/2024 - 13:08:59;Crédito;Pago;1/1;Mastercard;54;"0,78";"0,12";"53,1";24/04/2024
1005928514;30/03/2024 - 11:15:45;Crédito;Pago;1/1;Mastercard;10;"0,14";"0,02";"9,84";24/04/2024
1005938708;30/03/2024 - 11:20:50;Crédito;Pago;1/1;Mastercard;"36,9";"0,54";"0,08";"36,28";24/04/2024
1006036362;30/03/2024 - 12:09:07;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,23";"98,32";24/04/2024
1006260692;30/03/2024 - 14:31:29;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,23";"98,32";24/04/2024
1006344606;30/03/2024 - 15:36:48;Crédito;Pago;1/1;Mastercard;150;"2,18";"0,34";"147,48";24/04/2024
1006352620;30/03/2024 - 15:43:00;Crédito;Pago;1/1;Mastercard;150;"2,18";"0,34";"147,48";24/04/2024
1005623412;30/03/2024 - 07:45:20;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,23";"98,32";24/04/2024
1005651490;30/03/2024 - 08:20:46;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,11";"49,17";24/04/2024
1005691356;30/03/2024 - 08:57:25;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,11";"49,17";24/04/2024
1005989084;30/03/2024 - 11:45:27;Crédito;Pago;1/1;Mastercard;"54,9";"0,8";"0,13";"53,97";24/04/2024
1006005424;30/03/2024 - 11:53:48;Crédito;Pago;1/1;Mastercard;120;"1,74";"0,27";"117,99";24/04/2024
